gene_id,SRR7819740,SRR7819751,SRR7819759,SRR7819764,SRR7819779,SRR7819802,SRR7819811,SRR7819835,SRR7819862,SRR7819866,SRR7819851,SRR7819863,SRR7819867,SRR7819869,SRR7819870,SRR7819871,SRR7819875,SRR7819885,SRR7819891,SRR7819893
AAMP,4082,2967,2807,3201,3931,2645,2979,3503,6035,2855,5536,4945,3920,5085,3625,5584,3706,5324,4953,5583
AANAT,72,176,149,21,530,0,0,0,55,331,17,27,79,446,260,81,20,153,61,154
ABCA4,117,93,111,182,171,34,148,0,95,40,37,68,164,130,72,127,0,54,118,87
ABCB1,75,27,76,78,50,306,43,32,275,55,25,132,83,122,135,175,107,225,53,186
ABCB11,0,229,177,9,700,140,19,292,8,187,9,16,5,12,97,154,0,22,0,122
ABCC1,1060,1110,943,915,1485,1148,739,1043,613,285,1013,992,599,1744,1384,1148,556,1335,393,1788
ABCC2,5,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0
ABCC4,46,71,140,133,50,403,458,97,236,72,199,503,82,933,142,401,471,682,0,243
ABCC5,1246,3000,683,1558,2340,1020,1759,872,840,508,1686,2176,1012,2078,1165,3209,3102,3211,316,2078
ABCG2,372,991,2708,1423,514,677,1149,450,1403,659,445,483,158,421,512,723,665,247,717,3610
ABO,271,96,381,329,215,38,104,21,368,112,235,181,143,194,54,331,116,83,223,309
ACAN,34,20,10,47,12,22,20,19,55,9,43268,13341,6999,100900,2609,45,3673,8881,32,296
ACE2,1298,412,2853,1107,1029,31,252,649,1889,490,29,397,13,353,94,298,615,1045,1758,1445
ACKR3,99,2823,969,1511,443,17421,17873,5708,7352,2045,1062,1057,96,460,1498,1556,457,942,123,5331
ACP5,6895,502,629,724,970,2108,8635,5824,5501,5534,30522,29292,22578,1708,760,3911,5375,3159,672,1857
ACTB,45938,32848,19489,34342,37591,39320,46632,46398,49244,19335,63140,97446,87386,43483,36538,78655,29018,73577,22410,49068
ACTG1,120015,88194,65050,78685,102642,59765,101221,75360,177900,100519,134236,243767,173921,123047,102327,205806,123404,201811,75772,141849
ACTR1A,6275,7630,5182,5590,8293,6960,8402,7301,10420,5395,7965,11121,7315,8649,7148,8028,6784,10256,4222,9770
ACYP1,129,158,90,103,123,130,414,137,419,349,234,241,292,269,142,223,125,200,65,214
ADAM17,1606,923,1310,1047,1629,1534,1367,1020,1536,582,871,1858,833,1972,1845,1830,1781,2552,1030,2348
ADAM9,2018,1056,1517,1886,1333,5423,2417,4992,3964,1113,1361,6175,1033,5223,5419,3888,6217,6732,857,6006
ADAMTS10,1196,625,560,1238,995,696,2772,732,971,458,1871,1161,897,559,941,1096,441,1134,721,981
ADAMTS13,251,112,69,208,160,116,689,56,138,32,202,134,280,177,151,162,40,177,255,128
ADCY10,132,58,39,36,71,46,45,29,30,11,13,37,60,65,0,33,20,84,26,32
ADCY5,296,2749,463,577,599,9612,414,8058,477,481,1021,1072,449,669,387,1558,549,1222,128,893
ADCY6,2808,1687,2656,1629,2414,6517,2724,6182,1606,616,1005,1492,767,1824,1495,1918,1917,2909,1393,1728
ADGRE1,121,40,44,80,76,1308,774,192,192,46,150,410,14,147,231,530,365,324,24,271
ADGRE2,126,6,59,46,28,96,41,166,48,31,63,71,75,101,118,245,129,228,27,146
ADGRE3,62,18,53,102,18,221,100,66,100,42,95,68,74,58,60,809,41,93,20,353
ADGRE5,1660,2208,2084,2662,1624,6792,7586,7636,5605,1181,4094,3414,1984,4122,3056,5298,2559,6069,1181,7199
ADGRL2,3159,1964,1610,2132,2708,2038,1342,2378,2653,1091,1328,3850,1540,2480,2412,3789,3292,5255,1120,2251
ADH5,5897,3410,3295,3424,3600,5009,2264,7314,7720,3912,3366,4611,5939,6964,4391,5577,3888,4466,4086,5012
ADIPOQ,11,19237,447,357,1289,129376,65,146790,357,8231,6,13,2,0,117,761,11,12,0,5516
ADM,600,1752,394,857,599,4934,9275,6575,1193,1253,1662,1515,321,1054,757,1178,970,1055,85,1437
ADORA1,9,254,12,14,59,1118,9,2964,26,80,55,71,93,26,33,81,13,48,0,148
ADORA2A,30,27,28,52,23,32,53,69,77,37,155,78,28,31,37,142,39,46,44,74
ADORA2B,350,604,213,648,601,839,1654,304,964,503,384,388,268,347,542,515,470,422,135,539
ADORA3,140,17,76,62,30,249,349,265,334,230,111,383,143,117,273,227,87,197,95,361
ADRA1A,404,67,252,73,208,327,32,221,99,101,35,39,72,343,1037,259,74,88,165,204
ADRA1B,6,34,15,3,13,71,28,46,8,5,98,36,70,116,11,9,10,51,0,22
ADRB1,16,20,6,9,25,175,2,198,8,52,3,0,13,4,24,17,10,8,9,35
ADRB2,470,558,729,820,1094,1145,328,2323,1218,1063,233,452,446,1266,743,822,438,622,173,1855
ADRB3,3,37,3,13,2,99,32,236,6,11,5,6,0,2,0,3,0,0,5,1
AFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGER,282,125,70,206,259,55,109,12,126,25,68,115,194,54,99,220,51,236,128,165
AGL,2430,892,2331,1569,2066,4662,648,3056,1748,591,496,2018,473,4440,3773,2962,2796,4492,839,2862
AICDA,0,8,0,0,0,22,26,0,13,13,0,0,0,0,0,5,0,0,0,12
AK1,950,5039,450,1075,1661,13690,1576,41411,2613,3791,8771,3122,3495,4562,1278,1057,2263,2825,696,2462
AK6,458,344,317,361,466,518,327,381,1351,605,905,828,473,917,781,559,650,736,275,688
AKAP8,3129,1567,1447,2057,2685,1053,1484,1041,2942,1047,3610,2121,3217,1845,2406,3319,1283,3386,3858,3311
AKR1A1,5719,4968,4280,4078,5198,3928,3835,6303,7913,5346,5544,7444,5815,6289,5877,5545,4143,6178,5158,8001
AKR1B1,2175,5511,1617,1988,2109,8980,4139,18725,3962,3057,7055,3656,3275,5408,2796,3701,1769,4134,2907,4643
AKR1C3,40,10,11,3,6,0,0,0,11,3,0,0,0,1240,2769,0,71,13,73,17
AKT2,1695,1572,1192,1406,1714,4072,1515,12568,1514,1041,1106,1463,1023,1996,1642,2307,1604,2207,1111,2152
ALB,27,18,0,87,0,13,0,6,26,12,9,19,13,0,0,8,45,0,0,18
ALCAM,7834,2557,3244,2216,4255,1197,877,1139,9932,2808,1278,6590,11406,27211,11493,15469,12336,20390,2382,8761
ALDH1A1,2584,1190,3058,1922,2798,2307,431,1644,4394,1969,837,663,937,3209,6327,3027,1225,3591,844,10630
ALDH1A2,776,86,358,86,505,130,18,55,403,150,115,106,66,65,2277,158,142,51,132,2048
ALDH3A1,57,10,104,62,75,10,0,0,134,127,0,10,62,26,15,60,0,24,10,219
ALDOC,1109,958,1018,870,4475,252,335,153,1956,788,5068,4628,9722,16477,3164,1092,2624,4022,1179,1897
ALOX5,1383,298,569,435,976,1422,629,565,2860,814,240,865,990,510,1264,2391,785,922,409,2316
ALPL,5603,357,988,6880,1284,85,122,74,8384,1713,35705,3557,2981,5489,3057,15411,3796,3914,1334,3396
AMH,28,37,0,17,13,8,23,0,0,0,13,0,0,0,0,0,0,15,6,6
AMN,14,26,10,17,32,0,0,0,0,15,0,0,23,0,3,0,0,0,0,0
AMT,3665,1835,1145,2295,2873,1872,5024,955,3804,719,1609,4082,4224,1125,1802,3603,704,4486,1889,4289
ANGPT1,105,329,81,197,26,2140,116,1127,217,130,49,375,42,199,170,1018,90,249,40,223
ANGPT2,203,110,170,623,116,454,2138,182,733,227,609,672,59,203,358,617,538,563,85,320
ANGPTL1,176,358,623,1301,80,5953,1471,988,2790,1036,46,245,20,195,383,503,132,313,0,3187
ANKHD1,5751,3798,4889,5026,6040,3820,2924,3485,4389,1355,2067,3507,3613,6251,7526,4680,5924,6698,3437,6330
ANO5,131,13,124,46,70,171,25,27,212,44,798,137,31,224,218,225,120,63,28,515
ANP32A,3881,4880,1828,2197,3852,1334,1794,3323,7312,3007,5326,4890,4470,4522,4119,3646,3292,4088,3446,3913
ANPEP,7056,2871,6247,4214,7489,7084,29861,15239,14712,2141,6335,5269,5942,19385,26126,9091,2252,3797,6795,21413
ANXA1,30146,47064,21745,22776,36409,76038,29504,94078,213609,38329,45927,74979,47789,33226,97652,41128,55817,66974,4985,96302
ANXA13,34,21,11,38,24,0,0,0,16,45,22,27,43,80,81,99,57,62,21,9
ANXA2,40208,67847,31549,38992,67075,68448,74591,82625,124078,65645,57656,134869,72295,61100,61786,50796,74305,87015,25643,120710
ANXA4,3593,1412,2558,130,1406,225,4176,4638,9849,1970,3402,6338,1885,10351,5254,2387,9541,8530,1841,5707
ANXA5,11969,14908,10514,11175,7674,44681,16561,81697,28148,14758,15285,20822,8072,15285,11271,15431,12095,12360,17351,24703
AOX2,47,178,43,24,95,789,69,2554,157,102,22,70,65,256,154,58,34,92,32,112
AOX4,0,404,1187,24,411,0,0,0,14,535,0,24,13,179,91,104,102,19,0,431
AP2M1,13676,12735,8956,13445,13350,15202,30560,21445,23094,12484,24122,27644,12383,19224,14855,17289,13940,18206,11151,18950
AP3B1,4501,2669,2751,3192,3141,4123,3037,3826,5315,1867,3144,4758,4261,5652,3817,3966,4769,4780,2688,5404
AP3M1,4279,2292,3409,3150,3249,3314,2052,2382,6038,2168,2087,3806,2824,6527,4450,3536,4380,5393,2112,4210
AP3M2,29,16,31,10,15,138,14,201,50,24,29,70,9,40,35,115,24,44,7,80
AP3S2,1187,799,913,890,979,1037,833,1032,1862,1225,1362,1306,834,2275,1934,1233,1238,1444,951,1947
APEX1,6585,7197,3831,5404,7071,2368,3979,3142,7907,5579,8316,7383,6848,7232,4723,9520,6851,6665,5983,6316
APOA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOBEC3Z1,0,0,0,5,6,0,0,0,16,0,18,46,19,20,149,10,96,18,0,29
APOBEC3Z3,176,14,23,51,46,38,80,45,201,188,144,144,202,38,115,215,50,63,29,136
APOC1,559,750,185,316,741,267,235,655,1773,1970,1349,5271,1519,1345,3228,1063,2363,6151,398,1875
APOC2,18,13,2,23,9,16,0,9,15,6,6,3,22,4,33,17,13,7,9,16
APOC3,0,652,0,7,85,2342,0,2190,16,297,0,0,0,0,0,7,0,0,0,104
APOH,0,0,0,0,0,9,11,13,0,5,0,0,0,0,0,0,0,0,0,0
APP,56117,22758,31725,35670,27706,54996,16420,45525,88462,14497,27671,64193,45540,84638,67731,69129,69349,89328,38133,73610
APTX,646,459,256,405,653,270,435,364,905,485,766,831,943,576,551,585,365,568,421,573
AQP1,523,2295,3187,4323,569,13189,9697,725,3079,2623,1069,2337,271,819,3183,7978,1230,2275,523,3275
AQP2,23,9,3,0,0,0,0,0,0,0,14,0,0,0,20,3,0,9,5,0
AR,44,23,78,92,45,137,0,192,50,5,0,10,0,54,99,30,37,86,7,69
ARF1,5874,5011,5647,5697,6023,5302,5340,4814,9817,5326,5293,7551,4107,7964,7051,7082,6279,6968,4826,7841
ARG2,1420,725,710,845,872,538,1563,331,1646,853,1284,2135,1639,1868,1666,2283,2470,2188,419,1791
ARHGAP1,3012,1474,2162,2406,2293,3047,2486,2057,3763,1618,1704,3854,2263,3589,4332,4709,4226,4520,808,3820
ARHGAP18,12008,1549,9691,5649,4066,1356,2087,1164,10525,1674,1766,3588,1595,2616,3068,4158,3761,3188,10617,6582
ARHGAP35,2679,1485,2801,2534,2296,3788,1593,2569,1263,586,581,1609,575,4741,3499,2908,3905,4253,943,2211
ARHGAP8,1587,230,747,789,925,16,19,38,1594,560,387,812,642,955,1588,1167,940,1254,1415,1326
ARHGEF2,4234,1442,1723,2659,2331,2933,4177,2211,3100,1317,2500,4709,3178,4728,4558,5107,3161,5949,1270,3228
ARHGEF39,2389,730,222,424,1102,117,372,164,1613,484,1043,1622,960,302,162,309,290,787,413,398
ARPIN,1455,1364,1032,1328,1513,1471,2149,2680,2268,1531,1331,2175,709,1804,1823,1931,1346,1956,1334,2249
ARSA,6445,6685,3415,5822,6401,8487,19903,11348,8684,6147,8496,9655,7880,5568,5948,9293,3383,5649,6886,9835
ARSB,311,103,268,343,142,1331,762,1547,587,272,362,948,120,625,532,585,552,783,202,734
ARSG,143,68,310,136,240,69,80,82,287,136,78,140,108,278,376,115,112,117,288,110
ARSH,0,0,13,0,20,0,0,0,0,0,3,0,0,19,23,6,0,0,4,4
ARSI,35,24,25,17,19,44,303,55,172,18,353,576,61,60,42,11,75,50,0,191
ARSJ,147,191,163,263,270,164,642,158,444,154,319,463,129,394,412,432,342,393,22,226
ARSK,365,157,256,299,199,695,377,504,847,224,208,641,253,727,735,399,219,648,481,651
ARSL,62,44,73,97,189,141,212,39,271,153,613,406,211,470,306,443,84,101,37,205
ASB17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASB3,1633,859,1312,1131,1098,1113,801,866,1552,961,805,1479,1359,1618,1777,1541,1437,1918,1174,1493
ASIP,115,0,33,33,35,163,4,12,673,366,8,25,49,20,101,0,0,8,123,81
ASNSD1,5368,3492,3333,3197,4257,6719,7102,7801,9309,3704,5774,8228,5274,5929,7177,6683,3613,6458,4155,6652
ASPH,4248,2813,4840,4616,2518,13840,3151,15943,8637,2670,2322,6035,2317,10186,6232,5223,9905,8272,4761,7294
ASPM,2062,902,254,363,1189,169,128,104,1163,122,676,1239,707,444,237,96,808,850,219,407
ATM,1293,507,1222,1134,867,1577,800,566,759,220,212,857,424,2230,1226,902,1895,2440,569,783
ATOX1,3071,2479,1321,2753,2993,1873,3513,4587,3876,4472,4969,4571,3502,3827,1679,2800,2279,2827,1954,2895
ATP1A1,21999,15938,21441,15551,26079,12518,13693,10332,36239,9999,32674,26682,31438,48192,55386,34540,55636,48172,15134,48918
ATP1B1,4993,698,5956,3421,5657,403,392,616,16014,2398,4842,9030,6980,42044,13193,8985,16087,12854,2326,14335
ATP2A2,4332,2841,3724,3436,4075,4762,3762,3259,5621,1528,3399,5879,2730,6386,5075,4831,6665,8669,2142,7590
ATP2B1,3058,1652,2565,2015,2480,4179,3074,2304,5600,1162,2852,6306,4296,10538,4905,3545,7729,12665,720,5266
ATP4A,20,0,28,4,38,0,0,0,5,0,81,0,0,79,0,50,25,61,0,49
ATP4B,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5F1A,28149,22985,18401,18257,24064,23198,14345,34492,45544,19306,29542,33005,28141,35702,26343,27030,23626,29249,23400,32499
ATP6V0E1,4586,3972,2755,3154,3988,6676,6624,7715,13174,11041,7159,10005,7465,8803,6207,6694,5390,6460,3093,7871
ATP6V1G2,17,17,19,28,19,8,6,9,19,18,15,9,12,50,47,10,21,13,6,31
ATP7B,1016,706,995,529,1513,413,637,426,669,249,509,808,646,1085,1374,663,708,1309,801,1030
AVP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVPR1A,25,57,10,121,8,125,826,214,58,67,305,277,27,51,39,112,110,257,19,15
AVPR2,28,166,81,175,75,325,435,148,161,178,75,14,11,11,78,278,11,19,15,148
AZGP1,4409,4122,7289,4629,8253,5,25,26,11168,3925,4080,6954,9672,20305,12930,6463,9790,12709,9402,6979
AZIN1,3209,1629,3164,2685,2387,2877,1065,1091,5951,2089,3032,5454,3678,5226,3319,3139,5208,5849,2109,4511
AZIN2,207,135,98,257,136,257,540,402,278,181,335,455,318,708,400,469,104,207,200,168
B2M,37377,10015,16902,19304,11155,39794,46146,39604,138614,66810,37423,53320,43906,35073,76019,41648,37045,32178,13630,55600
B3GALT4,296,124,168,259,207,169,477,302,583,231,338,517,460,487,334,369,182,388,246,344
B3GALT6,709,639,662,685,773,306,430,271,831,681,305,512,497,683,724,671,818,673,641,616
B3GAT1,16,2,8,27,14,19,0,0,8,0,0,0,0,0,5,0,0,0,10,0
B3GAT2,69,52,52,31,34,27,93,34,66,63,66,52,79,52,52,133,11,40,107,49
B4GALT4,888,661,651,906,761,1210,1587,1037,2080,1483,1054,2181,1221,1553,1359,1360,916,1652,703,1402
BACE1,5532,3807,5059,6425,4102,3679,7076,3412,6188,2015,5900,6593,4947,7280,4814,6804,5615,6721,3475,7004
BAD,420,298,155,242,302,235,669,644,508,414,808,522,482,580,321,368,233,423,214,434
BAK1,865,274,435,555,565,270,560,209,982,577,919,1156,628,1129,967,834,954,1086,617,632
BAX,1122,661,460,662,807,515,1711,659,1758,1013,1370,1907,1188,1173,905,1334,870,1328,1041,1395
BCAN,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0
BCHE,119330,9940,51232,14139,71299,3337,52,2659,223761,33880,5672,7402,61844,116940,198324,131073,16100,16237,91331,79041
BCL2,332,271,432,312,267,911,90,987,271,270,75,148,199,701,983,559,424,514,262,667
BCL2L1,523,517,787,680,651,973,800,892,768,672,497,710,408,661,931,1091,665,820,362,1105
BCL2L2,425,324,479,351,470,745,362,523,350,194,154,330,178,456,416,460,313,566,279,385
BCL6,3645,1958,3049,2741,5055,3383,2434,2226,1520,764,1431,2244,2424,5884,4263,4263,3179,4301,1688,6483
BDH2,263,464,214,282,356,601,391,738,686,470,611,843,785,316,425,395,372,778,281,563
BDKRB1,2,16,2,9,3,101,56,57,13,16,12,19,0,1,0,16,9,8,0,17
BDKRB2,127,290,223,422,314,693,878,300,411,210,152,442,125,372,400,406,373,480,35,342
BDNF,7,10,8,3,28,11,14,0,28,38,4,17,19,0,0,45,13,3,0,25
BEST1,0,4,0,7,10,0,0,0,0,0,0,0,4,0,8,0,5,3,0,0
BEX4,1455,929,677,997,1037,493,243,684,2688,1907,914,820,1703,2023,2436,1860,881,1180,1355,1330
BGN,4254,3821,1759,6607,3965,4486,18394,3108,7332,4240,102229,97150,37316,51569,5023,24339,25747,41747,933,4107
BHLHE41,6184,730,1830,2479,1545,622,473,679,4589,1502,2284,4515,5700,3788,4565,7456,5550,6713,1989,4191
BID,3631,1862,1994,2455,2655,1265,1882,1191,5216,2510,2599,3096,2726,3291,2804,2821,2562,3581,1949,2711
BIRC2,2149,2067,2058,1579,2481,2838,2710,2221,4368,1896,2218,2834,1364,3009,3045,3579,2225,2660,1727,3213
BIRC3,1785,127,341,567,374,432,817,151,1309,838,769,939,1971,748,2332,1314,751,926,220,1010
BIRC5,1305,1292,238,444,723,532,284,1275,1389,613,1309,1361,723,683,264,379,355,457,413,361
BIVM,600,329,546,484,423,470,436,232,1158,451,448,765,322,1088,798,884,760,966,518,615
BMI1,1193,463,957,816,512,1029,420,581,2747,660,595,1053,511,3109,1710,2011,2025,2209,710,1793
BMP4,411,1231,311,800,808,673,929,165,980,837,2078,576,180,247,1006,832,103,173,148,1318
BMP7,109,916,210,90,556,289,174,44,170,173,127,68,8,174,210,592,131,155,163,329
BMPR1A,1335,607,1538,977,1058,1214,312,708,798,512,158,939,361,2331,1782,1445,1897,1995,605,1191
BMPR1B,27,43,46,23,72,167,0,278,19,25,0,83,14,800,297,57,88,216,11,70
BRCA1,1571,526,439,342,704,178,112,115,603,85,384,631,334,329,235,185,468,722,267,200
BRCA2,2356,1083,714,898,1099,695,746,330,1312,290,385,1384,2362,1805,840,685,903,1353,609,725
BRD2,14175,10937,9197,10948,12502,11507,10300,10105,18934,7256,12316,16326,13818,20853,16511,20819,12628,21536,12881,18432
BTF3,17672,17400,19393,14351,19838,13612,12287,26073,33968,25630,15478,16612,10790,22981,24405,25868,18567,16076,33164,23922
C22H16orf87,814,405,559,451,529,641,485,613,1294,587,390,1009,1122,900,738,665,591,1098,711,1008
C29H8orf34,8,126,13,0,111,19,18,2,35,62,11,20,19,237,34,21,34,235,0,22
C31H21orf62,3,0,4,0,3,4,3,0,2,2,0,0,0,0,0,9,0,2,5,3
C5AR1,159,193,110,120,125,2845,2677,1816,937,193,448,1066,132,215,402,1377,237,601,87,1325
C6H16orf82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA2,525,387,1240,382,509,11,19,0,633,162,1023,515,255,1545,310,195,412,474,349,472
CA6,6,112,247,16,145,5,5,69,42,280,81,262,170,111,169,144,93,95,0,379
CA9,269,145,94,123,212,29,18,45,277,210,4907,3421,1297,2817,295,253,4816,3261,91,175
CABYR,344,249,172,191,310,289,155,172,286,237,259,303,133,216,165,254,186,202,165,323
CAECAM1,1,1,1,1,1,3,2,1,4,1,1,3,1,1,1,1,2,1,2,1
CAFA-T2R12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFA-T2R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFA-T2R43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFA-T2R67,3,0,6,4,4,8,0,0,0,0,0,0,2,0,2,0,0,3,0,9
CALCA,39,0,3,0,4,15,0,0,27,76,14,0,8,0,0,0,0,0,0,10
CALCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALCR,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
CAMP,30,0,0,84,8,0,6,1810,0,152,0,0,0,0,9,1972,32,5,40,5
CANF2,9,32,191,9,50,0,0,0,59,0,14,57,15,319,186,114,6,42,13,106
CANFAMV1R558,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CANFAMV1R559,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
CANX,17917,12469,18000,17791,13512,27056,15525,23936,31305,10297,18882,27315,15300,53131,28216,19717,32521,35752,15714,29481
CAPRIN1,20362,9282,14488,13320,11135,17783,6106,17053,24877,8644,8715,17856,12655,29395,21021,17992,28413,24178,14061,19419
CAPS,1181,308,492,1249,322,167,329,177,2451,1699,1103,2812,4494,6293,2826,3134,5044,5524,279,1903
CAPZA2,4912,3224,5016,3369,3691,8211,3579,5940,13898,4628,2967,7169,2047,7902,4913,5622,6237,6411,3668,6840
CAR1,7,7,30,25,15,4,5,0,5,8,10,38,16,5,44,10,8,18,3,188
CASP12,263,29,95,187,65,128,291,291,391,183,189,420,287,193,374,327,92,216,83,486
CASP2,1651,1197,726,972,1225,536,1014,615,1527,964,886,1622,1201,1090,987,1313,1087,1518,870,1211
CASP3,695,567,330,351,533,792,470,593,1020,368,461,1223,447,636,669,737,867,1210,361,670
CASP4,764,103,237,301,264,735,943,1805,766,480,546,1046,1037,590,1114,832,409,667,295,1118
CASP8,636,204,402,323,416,253,336,144,585,191,208,540,74,472,1090,748,787,591,220,1058
CASP9,709,662,426,517,736,1347,862,1404,1116,701,907,1435,848,1039,941,1097,692,1440,621,1067
CASQ2,5,15,0,0,4,3,10,0,435,54,80,35,13,0,15,5,0,0,0,1171
CASR,0,36,8,0,23,0,0,0,9,8,0,187,12,3,5,0,0,6,0,9
CAT,13886,8112,25783,14105,15729,19248,4986,25973,28062,10409,5430,16759,14518,20877,33441,18208,19673,19947,27511,28356
CAV1,973,1655,1750,2694,960,8291,5557,4207,3175,1775,467,3186,165,1055,2486,2146,1943,2355,334,2845
CAV2,1990,1829,2514,2537,1235,7784,2684,3262,8236,2197,741,4249,1112,4457,2464,2805,3188,4590,1200,4195
CAV3,0,0,0,8,3,0,2,0,191,85,22,0,0,0,0,4,0,5,0,632
CBD103,39,1201,256,44,2303,0,0,2,44,903,51,663,190,235,93,207,348,131,0,288
CBLIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0
CBWD1,1709,2320,1065,1175,2248,1381,1246,1449,4820,3212,1984,3313,2654,3382,2456,2381,2107,3284,1608,3013
CCDC179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC189,1138,362,448,878,880,115,484,96,1234,266,482,562,943,422,583,610,178,716,912,722
CCDC56,1565,1876,1158,1473,1804,1570,2139,2855,3141,2573,2671,2688,1918,1864,1572,1918,952,1685,1385,2216
CCDC66,2183,1627,1278,2038,2373,1032,1497,537,3009,932,1129,1705,2830,2320,2413,2267,1538,2242,1689,2318
CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
CCL1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0
CCL13,17,12,16,19,0,63,18,8,301,47,55,157,0,14,124,17,63,812,0,116
CCL17,14,5,9,20,4,8,29,21,18,0,17,9,7,0,9,7,0,21,0,38
CCL19,19,99,13,284,21,130,464,9,263,195,535,126,66,59,241,671,118,190,14,78
CCL2,935,612,336,1434,166,5273,8622,2305,8361,1807,2778,5451,2880,1103,10571,18897,2229,6544,437,1282
CCL20,8,29,37,0,53,5,104,0,0,121,93,24,6,92,29,111,26,31,0,26
CCL21,95,981,7665,11011,434,2957,70,377,22098,11770,1622,920,136,1679,10024,5613,2940,1842,19,19256
CCL24,106,9,56,167,31,650,66,64,282,249,9,53,0,171,89,805,0,153,11,301
CCL25,14,16,3,9,3,0,21,0,21,11,19,11,15,9,59,17,0,8,7,0
CCL26,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
CCL27,37,623,170,46,489,71,62,97,71,394,98,95,100,30,30,80,46,90,10,252
CCL28,308,48,863,630,401,0,0,0,545,727,1251,435,268,2100,1111,887,1300,680,267,981
CCL3,16,5,5,4,5,51,15,217,69,7,11,60,43,7,181,43,44,39,0,26
CCL4,135,34,65,76,56,130,83,373,299,290,110,159,420,64,1703,685,118,125,26,85
CCL5,1041,356,402,604,397,412,357,111,1616,1431,803,930,2825,223,1619,1128,517,752,75,743
CCL7,114,13,12,49,25,75,22,23,128,65,162,289,188,163,588,4062,551,542,13,80
CCL8,96,34,16,54,11,246,395,314,537,73,262,192,107,74,2960,203,100,279,26,82
CCNB2,1715,833,121,221,792,43,141,113,1432,324,831,970,710,257,142,77,245,335,266,182
CCNB3,567,322,46,97,409,25,30,20,547,48,167,361,157,51,40,40,81,149,105,71
CCND1,2161,974,3006,1233,2339,252,353,311,1644,690,731,1516,876,2189,2443,1761,2438,3516,1700,1094
CCR1,389,58,123,121,160,894,462,771,900,216,774,2085,308,237,513,515,611,559,114,689
CCR3,8,0,10,5,3,6,7,0,8,24,1,34,2,10,4,10,2,15,3,0
CCR4,23,10,17,11,3,11,11,0,25,9,3,11,15,10,21,36,4,14,9,13
CCR5,206,41,110,68,40,204,124,170,316,74,80,740,88,203,488,307,130,424,90,226
CCR9,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0
CCS,1103,1155,765,993,1197,1584,2576,2223,1138,1131,1179,1786,1534,1614,1557,1614,601,1149,743,1799
CD163,1373,1025,777,1339,873,27064,15792,25944,6595,1674,2538,13796,835,1547,3594,1380,2873,3849,578,11929
CD1A6,43,21,57,50,25,529,134,183,54,83,27,42,110,42,18,46,25,50,0,101
CD1A8,141,15,86,116,41,484,46,275,280,169,82,177,263,89,81,203,189,277,11,140
CD1B,19,0,8,26,4,65,30,9,12,55,0,5,0,0,12,40,0,0,5,55
CD1C,44,0,28,18,6,33,0,0,28,21,0,0,24,8,42,48,0,4,0,16
CD209,212,3175,707,1006,397,35756,95900,32807,9228,2543,891,1090,20,347,1438,391,578,389,184,6466
CD274,70,106,120,167,73,689,240,147,207,150,62,122,100,118,766,442,82,101,32,310
CD28,36,7,14,0,7,23,0,0,12,20,15,21,11,28,16,46,8,19,0,15
CD34,1809,8697,2741,5425,4459,19086,33108,6057,12580,6812,5723,6764,795,3169,6373,17696,3190,6661,1262,10736
CD36,3502,9399,9770,12442,4232,84235,5273,89883,7972,8727,1932,8510,598,2718,4628,10864,1876,1480,9590,36973
CD38,247,343,95,499,156,1688,3172,619,556,323,172,362,1240,822,296,389,636,521,225,375
CD3E,667,74,334,294,218,96,224,43,630,609,515,329,507,127,693,1230,169,232,154,538
