"gene_id","SRR7819740","SRR7819751","SRR7819759","SRR7819764","SRR7819779","SRR7819802","SRR7819811","SRR7819835","SRR7819851","SRR7819862","SRR7819863","SRR7819866","SRR7819867","SRR7819869","SRR7819870","SRR7819871","SRR7819875","SRR7819885","SRR7819891","SRR7819893"
"LIFR",738,119,967,764,472,357,98,311,132,355,102,114,184,574,451,592,327,563,561,328
"SLC1A3",94,964,52,130,382,6228,188,3314,546,180,342,253,547,174,160,190,365,321,23,332
"SLC45A2",28,16,7,18,14,140,61,25,39,17,28,11,17,34,14,12,3,28,7,29
"MIR8903",20,9,13,13,25,14,9,4,9,14,16,5,5,27,23,9,17,38,3,22
"RETREG1",488,566,287,459,406,1731,550,3822,381,681,1060,552,961,1677,567,577,467,637,267,921
"ZNF622",596,838,313,590,730,658,1093,1386,688,797,554,584,798,657,490,785,324,546,413,639
"B3GAT1",12,2,7,17,12,10,0,1,0,3,1,3,0,0,2,2,0,0,6,4
"MIR8868",14,6,6,3,8,9,5,0,2,1,3,0,2,2,3,1,6,6,2,6
"MIR99A-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIRLET7A-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR125B-1",0,0,1,1,0,0,1,0,0,0,4,0,0,0,2,2,0,3,0,0
"NECTIN1",2126,5547,2018,1948,5441,427,998,200,1624,1887,5204,889,3563,5449,2675,3242,5654,6918,651,2974
"THY1",2452,3033,1537,5911,2090,8150,49395,5943,11993,16355,30429,4622,9049,5319,2798,2279,4888,9209,451,6741
"SLC37A4",1038,271,429,369,604,208,275,292,345,724,507,330,531,348,486,833,288,658,592,559
"CD3E",338,37,163,149,106,45,111,21,259,307,156,297,252,65,335,618,88,118,76,275
"SCN2B",100,68,48,58,44,43,57,72,96,62,79,53,42,209,92,313,52,162,5,150
"FXYD6",2047,2461,1014,1804,2453,1750,3375,1599,2335,3482,3152,3295,4181,2225,2567,4681,3304,7704,1276,4070
"FXYD2",3,2,6,14,19,0,1,0,45,17,1,4,1,317,23,1,1,64,29,13
"BACE1",2939,2031,2669,3342,2166,1933,3800,1851,3063,3278,3449,1059,2621,3777,2465,3635,3016,3611,1869,3746
"MIR8871",146,90,75,95,120,79,119,150,151,143,147,44,138,243,107,129,112,184,88,135
"APOC3",1,334,5,3,39,1150,1,1106,0,8,5,151,0,0,1,3,2,0,0,51
"HTR3A",4,0,0,0,1,0,0,0,0,0,0,1,8,2,4,0,0,1,0,0
"DRD2",3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"NCAM1",199,184,191,395,182,27,3,10,1177,153,516,82,336,371,265,149,560,937,38,137
"IL18",242,73,153,211,103,295,173,237,89,864,838,257,103,334,371,427,300,795,90,597
"MIR34C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR34B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATM",650,244,613,565,430,770,401,280,110,408,428,111,224,1088,592,456,926,1181,283,415
"CASP4",404,57,127,151,147,380,510,937,300,450,555,278,562,309,585,448,229,353,159,587
"CASP12",118,12,34,78,29,54,137,118,86,187,195,80,149,74,156,134,45,88,45,212
"MMP12",232,58,78,242,106,90,13,29,607,5819,7060,139,159,969,964,891,3762,2777,2,2892
"MMP3",0,0,10,0,1,12,1,1,4582,9,76,15,65,632,36,2,135,100,0,3
"MMP7",44,192,892,29,635,0,0,0,417,173,137,114,112,523,531,324,309,634,5,546
"BIRC2",1138,1080,1086,811,1246,1482,1407,1162,1163,2324,1508,990,725,1565,1547,1942,1186,1434,896,1706
"BIRC3",946,64,176,297,200,234,426,75,393,692,480,433,1071,400,1179,700,381,480,117,531
"PIMREG",323,174,21,76,171,10,82,23,443,220,317,74,222,51,5,5,53,79,59,31
"MIR8870",2,4,0,3,3,4,14,0,1,3,1,2,0,0,1,12,1,0,0,7
"GP1BA",37,27,31,19,82,15,5,3,8,23,17,17,10,20,34,52,9,28,17,30
"MIR195",1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"MIR497",0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"MIR324",42,45,11,27,61,11,38,9,30,33,22,8,31,3,21,25,1,17,40,43
"SLC2A4",210,235,91,97,96,752,149,2657,106,238,149,160,102,163,278,246,233,283,186,468
"ZBTB4",3664,2146,1859,2935,2894,2986,3220,3344,1707,3526,2620,1023,4301,3725,4362,4996,2414,4307,1673,4503
"TNFSF12",286,332,251,406,305,507,647,576,290,547,505,282,349,436,493,566,242,468,225,641
"TNFSF13",562,173,281,475,262,322,815,512,232,621,387,265,651,734,497,430,189,503,439,639
"EIF4A1",16253,17331,10433,13558,18898,13262,18640,14490,21689,26001,23167,15027,18173,15490,14807,19920,17468,18626,13906,18298
"TP53",1996,1196,683,917,1398,647,1034,546,1194,1606,1380,625,1128,1412,1405,2289,1475,2068,1080,1469
"MIR8867",20,12,12,9,22,7,23,8,12,21,24,5,40,49,21,8,22,28,9,22
"GUCY2D",9,4,3,7,10,23,7,19,166,12,9,1,23,4,28,13,3,2,6,22
"RCVRN",0,0,0,0,0,1,13,0,0,2,0,0,0,0,0,0,2,0,0,0
"MYH8",1,3,0,0,2,0,0,8,2,3265,11,7,24,24,10,0,12,34,0,1050
"MYH4",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,7
"MYH1",19,1,1,2,0,1,1,2,1,3100,213,5,70,24,11,0,28,69,1,11409
"MYH2",12,2,1,61,2,2,0,4,5,12180,214,19,130,220,102,2,134,127,10,21006
"MYH3",0,5,23,0,0,1,1,0,4,1686,0,363,8,2,1,1,2,2,4,9056
"TVP23B",1116,668,1179,842,747,822,441,654,939,3192,1571,1509,974,1950,1557,1518,1728,1917,1278,1781
"ADORA2B",198,326,116,344,334,433,922,158,213,533,219,275,165,209,296,289,270,233,82,302
"ALDH3A1",31,5,58,31,39,4,4,0,6,71,5,70,33,15,9,30,4,14,5,119
"MIR8872",7,2,8,7,5,7,5,7,1,1,1,0,0,4,5,0,19,12,5,8
"SREBF1",5516,3209,4847,4459,5205,3041,1863,7984,3963,6209,3571,1380,2298,5512,4926,4666,1923,3574,6258,4831
"MIR33B",9,1,0,4,9,0,3,1,5,4,1,0,3,0,2,2,0,2,3,2
"FLCN",681,682,695,579,937,555,941,442,721,1213,1141,348,580,785,673,1328,520,906,792,1177
"KCNJ12",26,34,13,16,44,37,45,13,37,21,12,9,9,9,18,12,14,11,1,74
"MIR8869",1,0,0,2,0,0,0,0,0,0,0,0,3,4,4,2,0,2,1,2
"IL12RB2",105,108,79,70,149,211,122,51,102,81,130,57,53,33,115,201,39,110,28,126
"LEPR",91,19,139,172,69,41,1,7,22,136,401,97,124,1967,907,238,716,1046,153,441
"LEPROT",1694,876,1410,1449,1052,1968,1685,1443,995,3158,2250,1178,1577,2266,2212,1934,2009,2536,1116,2137
"MIR101-1",0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1
"JAK1",5246,4383,6008,5810,3938,13421,6711,9804,3874,8154,6698,3613,3306,7359,8557,8423,8730,8241,3846,9384
"FAM151A",13,10,10,19,6,22,28,14,11,14,16,11,8,14,12,14,8,23,1,32
"PFDN1",491,523,298,365,547,284,387,674,596,1529,858,989,737,808,683,512,585,680,462,708
"DIO1",37,97,17,9,187,6,3,2,8,4,15,146,17,3,48,5,3,33,12,31
"SLC1A7",23,14,28,189,38,53,103,116,11,100,87,24,5,2,34,91,4,6,8,60
"MIR200B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR200A",4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"MIR429",3,3,2,0,4,0,0,1,0,2,0,0,0,0,0,1,0,0,5,1
"TNFRSF18",573,924,302,313,830,266,20,494,176,353,184,694,826,304,401,674,406,218,153,431
"B3GALT6",398,344,372,354,417,168,243,152,186,453,301,379,309,361,410,403,449,380,376,349
"TAS1R3",4,2,1,0,3,0,1,0,4,3,1,0,3,0,1,2,1,1,1,3
"SSU72",1325,1336,930,1357,1742,1154,1591,1891,1607,2225,1436,1664,1714,2171,1551,1638,1348,1406,1005,1684
"GNB1",3807,3014,2666,2989,3121,4654,4260,5042,3610,5648,5417,3366,2695,5639,4881,5253,4792,5941,2184,5549
"MIR8866",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TNFRSF14",821,191,322,616,338,385,1121,878,427,1041,959,581,686,437,870,1006,466,434,355,1005
"MIR551A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NPHP4",639,361,223,323,415,237,358,244,486,506,654,203,523,549,490,503,452,728,335,468
"SCAMPER",135,109,170,162,135,264,173,192,64,162,165,122,78,133,236,238,139,259,70,252
"CA6",3,52,131,9,73,2,0,35,45,23,124,128,81,55,81,74,48,45,2,181
"MIR34A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MC1R",11,10,4,5,14,3,6,0,15,1,28,2,40,9,13,6,10,17,2,22
"GALNS",648,604,991,963,821,483,1331,920,1156,996,1199,508,586,866,828,810,569,1474,740,1237
"CYBA",2914,1192,1270,1949,1382,2061,7866,5427,3594,5325,2857,2477,2787,2166,1886,2245,1125,1488,2372,3435
"SLC7A5",2195,1357,1611,685,2756,41,61,18,396,1102,528,808,910,1163,1412,766,877,1315,790,766
"CFDP1",1727,1896,1184,1725,1529,1334,1961,2167,2734,3009,2706,2018,1972,2847,2018,2198,1555,1679,1990,2142
"LOC479649",1,3,0,3,3,4,8,2,10,4,4,2,4,0,4,0,0,3,0,2
"CHST4",1,0,1,2,1,2,50,0,14,1,38,0,0,0,2,4,4,1,1,2
"WWP2",1836,1036,1023,1880,1575,773,1100,1394,3992,1824,4022,653,6286,12267,1948,2153,2573,5219,1593,2555
"MIR140",1,0,0,0,2,0,0,0,2,5,1,0,7,1,0,1,0,8,0,6
"NIP7",858,631,760,496,695,650,577,438,955,2190,1096,831,612,1161,1020,1169,1012,1226,775,938
"CHTF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DERPC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",25130,6352,10018,7806,13503,90,63,58,2533,25526,11396,5496,24960,17304,25926,17127,17780,22771,10979,27943
"PLA2G15",278,296,180,186,245,503,773,848,637,378,864,250,357,313,253,322,380,451,221,587
"SLC12A4",668,1558,542,1118,930,3785,3100,3858,1769,1506,2337,739,1054,1777,1213,1829,869,2476,206,1529
"MIR328",53,26,7,14,71,2,10,0,23,33,33,3,70,12,22,47,8,61,35,24
"HSF4",241,151,125,165,215,150,628,178,407,266,324,70,307,187,152,204,64,185,299,172
"CMTM1",0,0,1,3,0,1,2,0,1,0,2,1,5,0,0,0,0,0,0,3
"CKLF",18,3,0,14,6,1,3,0,0,3,0,3,17,1,7,9,1,3,11,10
"GUSB",2837,1868,1391,1389,1999,3427,5952,5981,3671,5182,5187,2196,3340,2294,1945,2664,1435,2255,1782,3314
"MIR2387",1,0,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
"MIR590",15,3,3,7,1,6,3,0,0,5,2,0,0,0,2,2,0,9,3,6
"CLDN3",4875,1211,2917,3523,3299,96,16,281,736,4619,667,4128,2830,841,2057,1667,1274,1244,2686,2930
"CCL26",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
"CCL24",68,7,34,99,17,391,46,46,6,192,35,157,0,109,49,505,24,96,5,181
"POR",1837,1202,1009,799,2296,1227,1373,1328,2247,1986,1927,1215,1787,1579,1559,2017,1385,2024,607,2310
"HSPB1",2233,15517,3885,3417,8676,8631,10229,10600,8480,6679,8180,8208,3322,6337,5921,5251,6878,7688,1798,10571
"ZP3",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"SERPINE1",187,175,660,428,91,1043,2644,176,1074,978,5755,399,556,928,1125,1159,4804,3753,22,849
"EPO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"AZGP1",2131,2006,3499,2240,3966,2,12,15,2024,5457,3348,1916,4744,9732,6108,3162,4807,6218,4616,3416
"CYP3A26",39,23,42,15,64,6,5,1,143,17,14,31,24,78,8,42,86,76,13,37
"EIF2AK1",681,473,537,425,585,423,335,417,628,809,714,406,394,571,709,645,628,741,499,909
"RAC1",1894,1580,1407,1423,1649,1973,1943,1295,1649,2745,2570,1141,1096,2357,2083,2459,2274,2915,1230,2462
"ACTB",20709,15122,8770,15620,17470,17583,21449,20922,28922,22151,44395,8721,40918,19327,16260,36031,12958,33316,10201,22520
"MIR589",0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1
"MIR8873A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8876",170,83,64,78,134,72,135,30,72,86,104,49,65,74,60,107,44,120,113,121
"MIR8879",2,4,2,9,3,3,6,4,1,0,1,0,4,1,0,4,3,4,7,5
"MIR339-1",26,4,8,6,14,3,4,0,8,37,13,4,3,11,2,9,4,12,6,17
"PDGFA",287,287,275,583,428,137,685,54,325,721,696,371,262,449,611,792,414,1098,92,427
"SLC5A2",668,455,354,461,661,424,633,619,803,785,831,226,459,483,615,670,323,725,563,767
"CANFAMV1R559",1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ITGAD",13,19,15,17,3,539,188,348,8,32,31,8,3,11,53,41,15,55,7,73
"CTF1",127,80,76,101,74,79,22,50,37,86,37,27,47,86,97,101,70,87,91,91
"CCDC189",697,227,266,493,517,75,294,53,272,719,342,156,553,230,306,401,103,446,515,429
"TMEM265",286,359,122,221,380,49,220,98,391,388,340,245,523,192,191,221,109,306,170,307
"SEPHS2",1337,2054,948,889,1814,1209,1219,1494,1665,2238,1504,1046,1901,1973,1561,1600,1333,1526,949,1513
"MVP",3334,2139,1844,2622,2208,2142,5822,3809,3335,3890,4934,1654,4513,2927,3396,4675,2480,3131,1669,5141
"MAPK3",916,949,883,1258,890,1403,2283,1874,1802,1996,1946,1187,1476,2311,1978,1921,1085,1844,865,2245
"SULT1A1",666,932,569,882,597,2014,1347,4274,1277,1663,1215,1717,1222,2167,1363,1392,597,1179,913,1720
"CLN3",1798,951,977,1497,1684,492,896,653,929,1777,979,667,1528,819,1081,1628,398,1134,1314,1767
"C6H16orf82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCNN1B",64,626,205,854,851,9,17,19,175,143,79,167,41,117,199,170,64,73,37,917
"ZP2",24,13,8,16,14,15,10,0,11,15,15,12,11,1,15,79,15,13,4,23
"MIR8878",1,0,0,1,2,2,0,0,1,4,1,0,0,0,0,1,1,1,0,0
"MIR8875",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7
"UMOD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"GP2",0,0,1,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0
"RPS15A",29854,37956,29495,34249,45762,15718,29553,41926,40964,91321,39342,81947,51629,47433,37958,47551,36048,29381,48414,46826
"XYLT1",136,59,201,200,101,230,129,166,113,41,150,13,20,193,147,99,173,209,70,185
"ABCC1",544,559,464,482,772,570,388,532,550,314,510,143,338,858,659,577,283,676,205,931
"NDE1",1093,1134,1675,2596,1379,571,649,316,529,1536,1438,887,778,2478,2349,2526,1605,2859,551,1949
"MIR365-1",0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR193B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"MIR8874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRM2",2,1,0,3,2,0,1,0,0,0,1,1,2,0,0,1,0,0,2,1
"TNP2",0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,0,1,1,0,1
"DNASE1",56,82,25,47,82,24,67,80,156,47,69,35,160,44,48,33,37,49,32,73
"TNFRSF12A",899,1758,476,509,2185,813,1287,417,1889,3863,3670,2027,3207,1583,1521,2211,2474,2996,73,884
"MIR1842",48,66,16,59,91,36,126,72,84,82,72,26,76,42,22,75,7,28,45,49
"PKD1",3540,3962,1856,4526,4887,7201,8389,2755,3889,2484,4470,644,2597,2875,2439,2760,2045,4949,1071,3745
"SLC9A3R2",389,1292,618,992,870,1668,1803,2580,1733,1291,1526,1086,859,1417,1213,1371,756,1292,599,1336
"MSRB1",946,666,1043,821,1061,547,1024,1246,2071,1576,1480,1002,1957,1523,905,2604,1305,1325,775,1314
"LOC448801",41,47,127,70,147,1126,1586,303,708,745,331,648,8,95,202,152,75,110,91,533
"LOC100049001",133,57,163,391,85,687,477,198,281,685,97,754,10,26,178,227,37,32,36,322
"SSTR5",0,1,2,0,0,0,0,1,1,3,2,0,0,0,1,3,0,0,0,2
"MIR8877",11,2,2,7,4,1,2,0,1,9,2,0,4,1,7,4,2,10,1,7
"HAGHL",329,193,144,216,308,170,278,297,394,342,281,241,343,283,183,231,174,254,209,237
"LOC100855540",7,398,589,67,302,8544,144,759,320,8556,410,3144,74,44,332,3035,317,29,2,773
"LOC100855558",6,315,471,82,312,8161,148,772,408,7189,430,3048,122,67,331,3047,263,27,1,692
"PGB1",1,0,0,0,2,0,0,0,2,1,0,1,1,0,2,0,6,2,1,0
"MIR8799E-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8799E-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OR11I1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNA2",2,0,4,0,2,1,0,0,46,1,0,9,1,2,3,11,0,2,2,2
"MIR197",13,16,10,10,26,17,35,4,17,29,13,14,25,13,16,22,8,19,11,22
"TAF13",348,156,305,208,208,204,87,107,212,741,307,316,108,353,321,315,364,475,367,321
"MIR8880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VCAM1",139,457,849,1495,279,2588,1295,4236,564,2031,3309,682,445,691,2098,2251,910,6567,1145,2207
"SLC35A3",204,37,171,114,71,190,50,37,82,320,162,91,34,416,262,192,503,507,71,251
"AGL",1182,434,1128,753,992,2203,317,1432,240,852,971,293,235,2081,1803,1445,1338,2193,409,1419
"MIR137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F3",5926,1011,1883,3628,1829,3696,926,2837,964,8845,3597,2674,3942,2656,3964,5110,4789,4903,1450,4371
"ABCA4",65,50,56,97,94,19,80,3,20,56,37,22,97,65,40,72,17,26,58,47
"GFI1",24,8,7,11,4,25,24,17,11,15,7,22,11,6,22,35,3,3,8,20
"SELENOF",3355,1806,2084,2041,2267,2674,3256,1819,5003,7828,5559,3204,3929,5356,2949,3359,3534,4248,2160,3898
"UOX",0,2,2,0,8,0,0,0,0,3,1,13,0,1,0,14,0,3,0,2
"ADGRL2",1529,947,792,1017,1293,987,645,1146,659,1333,1878,535,758,1215,1174,1852,1623,2598,555,1111
"PTGFR",145,71,390,316,126,37,281,24,263,169,259,65,241,370,176,47,111,211,149,145
"ASB17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRYZ",527,363,353,286,294,1531,281,841,438,899,663,364,441,898,443,364,310,502,809,708
"TNNI3K",5,6,3,2,9,7,4,13,23,8,1,4,6,13,19,3,2,8,0,2
"FPGT",201,55,167,127,103,174,82,66,120,307,277,97,108,368,209,212,278,335,110,230
"MIR186",6,0,9,0,4,4,1,0,0,8,1,0,0,3,1,1,1,4,0,8
"PTGER3",36,300,103,112,118,1806,117,2021,6,28,2,126,4,5,11,80,13,16,48,91
"RPE65",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"CHI3L1",1678,385,439,1804,541,754,28,659,3653,2289,4103,1087,5940,5419,2266,2434,6345,7383,288,10348
"ADORA1",5,128,7,7,27,568,4,1484,30,17,34,38,48,11,14,39,7,22,2,75
"MGAT4F",8,4,1,4,4,2,13,2,1,2,2,3,0,3,6,3,3,9,2,7
"CYB5R1",1219,1283,740,691,1373,955,1640,1375,1358,2052,1483,684,982,1558,1122,1451,957,1435,994,1747
"TNNT2",91,54,26,159,133,26,15,46,56,104,27,87,49,9,30,65,6,55,84,83
"PKP1",2775,15889,6172,2181,20197,23,19,8,525,3423,8206,4711,2508,2926,3182,2916,7777,9029,319,10782
"MIR181A-1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR181B-1",0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
"ASPM",970,437,118,173,559,80,59,46,332,603,587,61,336,209,110,48,410,410,104,197
"IL10",61,35,21,29,33,243,702,217,43,269,274,74,73,57,88,91,13,117,19,106
"PIGR",37046,4808,25475,21263,12746,33,160,23,21207,25900,8513,5578,11290,42113,39951,28073,30425,16864,26259,58584
"MIR29C-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR29C-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR29B-2",8,7,4,12,11,16,69,7,6,9,4,2,2,0,2,8,0,1,6,17
"CD34",886,4246,1318,2679,2172,9198,16394,2942,2830,6167,3281,3350,397,1516,3039,8694,1577,3287,608,5284
"MIR205",52,39,12,21,142,0,0,0,41,39,47,11,22,7,13,35,15,26,15,92
"HSD11B1",190,331,248,164,449,626,180,270,340,499,201,237,299,1363,426,494,369,687,228,637
"TRAF5",288,443,148,288,567,356,293,357,101,365,343,188,179,135,233,372,109,308,128,294
"XPR1",566,133,575,262,229,236,92,161,103,299,236,128,208,672,329,388,379,518,236,280
"GLUL",10339,8642,10538,8398,8355,37129,14578,31455,6356,12075,7425,6899,7656,8719,13735,14883,7926,8576,9461,25495
"CE9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RNASEL",1246,379,713,1185,594,1212,1167,634,527,2073,1330,328,1788,1395,2534,1176,1453,1869,515,1565
"LAMC2",1645,1041,958,1961,1994,1804,797,1218,313,2158,1635,390,759,1602,1676,1633,5822,3061,259,3016
"NCF2",146,41,51,72,61,251,384,303,194,400,660,83,121,142,249,555,156,197,94,640
"PDC",0,2,0,0,0,0,0,0,10,2,1,0,0,0,0,1,0,0,0,6
"PTGS2",17,101,78,35,146,185,125,86,168,128,148,134,33,263,168,307,581,496,0,73
"ANGPTL1",92,171,306,621,41,2810,710,475,22,1436,116,514,10,96,171,247,62,155,0,1548
"MIR488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR1843",0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0
"FASLG",17,1,15,20,4,3,7,13,8,35,15,22,33,3,19,77,10,7,11,21
"MIR199-2",0,1,0,2,0,4,5,0,3,2,11,5,0,0,0,1,0,2,0,0
"MIR214",41,10,10,15,10,14,128,6,178,124,199,16,3,8,22,18,0,19,8,45
"MYOC",2,145,75,29,35,725,0,23,8,73,76,335,303,953,1329,62,14,127,25,373
"FMO1",3,0,1,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,3,1
"FMO3",30,195,89,140,39,841,82,789,4,106,30,163,11,12,70,137,4,26,42,114
"SELE",22,72,97,76,24,488,264,36,132,894,796,43,15,66,998,980,47,237,34,29
"SELP",25,27,86,104,4,491,218,218,68,275,318,23,11,37,245,214,149,160,14,169
"ATP1B1",2558,345,2959,1740,2808,197,199,308,2566,8432,4658,1233,3697,20926,6506,4671,8188,6641,1232,7514
"DPT",1554,5512,1090,3854,1473,21652,14665,29362,8406,10897,10395,5831,1277,358,892,2531,415,1304,151,6451
"TBX19",28,8,4,15,21,6,8,1,2,18,11,2,26,7,10,10,0,15,10,25
"ADCY10",74,27,22,19,36,22,23,13,9,18,20,6,35,37,4,16,11,52,17,16
"KMO",32,5,10,7,15,49,57,18,26,56,43,19,28,43,45,52,14,17,8,64
"MIR350",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR7180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR8881",10,6,12,8,12,9,0,1,0,5,1,8,2,20,15,12,8,12,1,23
"PSEN2",331,204,211,152,294,394,348,579,245,376,345,191,155,149,158,355,111,262,292,352
"TMEM63A",2890,1514,1004,1554,2412,2586,2587,1801,1746,2627,2336,875,2181,2349,2655,3093,1127,2995,1108,3547
"CD5L",56,19,6,30,1,401,562,941,49,104,81,30,11,25,55,11,11,55,25,221
"BCAN",1,0,0,4,0,0,0,0,6,0,5,2,1,4,0,1,0,1,0,0
"MIR9-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RHBG",394,622,245,66,671,875,4,2654,35,462,210,489,308,208,168,201,109,120,101,410
"LMNA",4887,11070,5132,6564,9803,11500,18797,7564,16748,21580,19721,4702,9975,6094,7315,8831,9212,15451,1648,13428
"RAB25",1201,1559,1051,991,2199,9,7,8,517,1322,1088,968,1294,920,1260,1135,1186,1019,1044,1749
"SSR2",6104,5112,5107,7492,5902,3743,7920,6330,14594,9795,10495,8162,9384,8651,6578,8626,4830,6157,7498,8459
"ARHGEF2",2191,734,878,1349,1193,1472,2173,1141,1322,1653,2427,693,1728,2370,2352,2605,1638,3071,664,1669
"PKLR",12,2,0,4,12,1,5,8,4,8,2,0,9,3,3,2,0,4,1,7
"MIR92B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUC1",503,896,907,7906,1856,8,22,0,1134,2074,88,44,30,355,427,325,840,145,263,2809
"KRTCAP2",2401,2504,1467,2279,2599,1398,2980,2028,4070,4823,2976,5448,3728,1964,2068,3558,1662,2229,2496,3465
"MIR190B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TPM3",2200,1288,915,1229,1959,2167,3038,1607,2332,5067,4222,2227,2450,1533,1914,3018,2245,2228,1406,4677
"RPS27",15543,19226,16741,19292,23978,8399,14200,18414,19713,37112,20718,38115,10614,13819,17273,29465,13905,15628,24731,29610
"RAB13",1115,860,444,1123,782,943,2836,1808,2654,2262,2008,973,1691,1980,828,1375,1180,1396,723,1771
"S100A1",204,291,156,976,208,321,862,1437,394,1118,1619,663,2274,7258,1270,663,1458,3785,193,1088
"S100A2",256,10167,746,107,14246,141,19,159,205,503,7669,5245,2079,269,364,166,3120,2904,20,1704
"S100A4",3224,3888,2083,1829,1658,2384,18382,4680,4005,8847,5598,8858,2034,667,3242,5923,1130,3016,541,12964
"S100A5",50,13,19,15,15,4,60,5,83,16,7,32,32,62,70,54,35,56,13,50
"S100A8",98,269,1108,272,845,239,165,2904,1089,462,4785,438,236,2208,956,11399,4953,1174,195,836
"ATP5F1A",13420,11016,8808,8689,11486,10997,6925,16610,14375,22179,15712,9424,13639,16748,12424,13154,11412,14253,11335,15791
"PIK3C3",1419,847,919,977,1062,826,758,865,684,1834,1175,581,1458,1485,1551,1259,1098,1403,1005,1737
"SLC39A6",1237,3498,1217,825,3916,1046,675,601,965,2199,1827,1456,697,3496,1847,1611,2272,2443,847,1679
"MIR187",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DSG3",667,1431,1391,954,2540,28,3,1,159,554,2006,443,296,1307,2198,1956,5990,4126,66,1721
"DSG1",1,5348,7100,1,9365,3,1,7,4,25,1908,3259,5,9,104,2,12,42,0,5243
